Date,Open,High,Low,Close,Volume
2017-07-25,6.75,7.8,6.7,7.8,82413554
2017-07-26,7.65,8.45,7.5,8.35,56385095
2017-07-27,8.6,8.8,7.55,7.55,38134549
2017-07-28,7.05,7.8,6.8,7.4,36192654
2017-07-31,7.55,7.9,7.3,7.4,15067039
2017-08-01,7.85,8.1,7.5,7.65,15748390
2017-08-02,7.75,7.85,6.95,7.05,16823361
2017-08-03,7.1,7.1,6.55,6.6,25219065
2017-08-04,6.6,7.25,6.3,7.2,23755220
2017-08-07,7.5,7.65,7.35,7.5,16244586
2017-08-08,7.5,7.55,6.8,6.85,14498486
2017-08-09,6.7,7.25,6.4,6.8,18971197
2017-08-10,6.7,6.9,6.15,6.25,12156815
2017-08-11,5.95,5.95,5.65,5.7,16478712
2017-08-14,5.2,5.8,5.2,5.65,10974274
2017-08-16,5.7,5.9,5.7,5.9,5358819
2017-08-17,6.15,6.15,5.95,6.15,5652943
2017-08-18,6.3,6.3,5.9,5.95,5749498
2017-08-21,6.05,6.15,5.9,5.95,4149229
2017-08-22,5.95,6.1,5.7,5.75,4554967
2017-08-23,5.85,5.85,5.5,5.65,7670868
2017-08-24,5.75,5.9,5.6,5.9,5487748
2017-08-28,5.95,6.05,5.8,5.85,3789932
2017-08-29,5.8,6.1,5.8,5.9,10213839
2017-08-30,5.95,6.1,5.9,6.0,3756952
2017-08-31,6.0,6.0,5.7,5.9,5474415
2017-09-01,6.0,6.0,5.9,5.95,2253022
2017-09-04,5.95,6.2,5.85,6.2,8732913
2017-09-05,6.3,6.5,6.3,6.5,1839433
2017-09-06,6.6,6.8,6.35,6.8,13143858
2017-09-07,6.95,7.1,6.85,7.1,6009495
2017-09-08,7.45,7.45,6.75,7.15,18940166
2017-09-11,7.2,7.5,6.9,7.45,20923663
2017-09-12,7.55,7.8,7.35,7.8,18124854
2017-09-13,8.0,8.15,7.8,8.05,41644568
2017-09-14,8.1,8.15,7.65,7.65,12220976
2017-09-15,7.35,7.45,7.3,7.3,3258550
2017-09-18,7.05,7.65,7.0,7.0,15826878
2017-09-19,7.25,7.35,6.65,7.35,9725223
2017-09-20,7.7,7.7,7.35,7.7,10530519
2017-09-21,7.75,7.8,7.35,7.35,17329155
2017-09-22,7.3,7.7,7.15,7.5,24751101
2017-09-25,7.65,7.75,7.15,7.3,8962995
2017-09-26,7.4,7.45,7.1,7.35,2401344
2017-09-27,7.35,7.4,7.0,7.0,3063709
2017-09-28,6.9,7.05,6.65,6.85,10206450
2017-09-29,6.95,7.15,6.8,7.15,6746422
2017-10-03,7.3,7.5,7.15,7.45,5134643
2017-10-04,7.55,7.55,7.35,7.45,6066754
2017-10-05,7.45,7.7,7.25,7.5,11233248
2017-10-06,7.5,7.85,7.45,7.65,13351800
2017-10-09,7.7,7.95,7.55,7.6,5039401
2017-10-10,7.6,8.05,7.25,7.45,3723976
2017-10-11,7.55,7.65,7.1,7.25,2996458
2017-10-12,7.35,7.5,7.25,7.3,1941680
2017-10-13,7.4,7.45,7.2,7.3,3000182
2017-10-16,7.85,8.0,7.55,8.0,20034724
2017-10-17,8.75,8.8,8.1,8.4,24770409
2017-10-18,8.4,8.8,7.85,8.45,20832620
2017-10-19,8.7,8.8,8.1,8.35,6872829
2017-10-23,8.25,9.15,8.1,8.45,12434030
2017-10-24,8.55,8.75,8.15,8.2,6617312
2017-10-25,8.25,8.45,7.9,8.0,5479558
2017-10-26,8.15,8.15,7.8,7.95,3480830
2017-10-27,8.0,8.15,7.9,8.0,6262355
2017-10-30,8.0,8.2,7.9,8.05,4066350
2017-10-31,8.2,8.45,7.9,7.95,7702314
2017-11-01,8.0,8.1,7.85,7.9,3084167
2017-11-02,7.95,7.95,7.55,7.8,3892925
2017-11-03,7.85,8.2,7.7,8.1,5945205
2017-11-06,8.1,8.2,7.65,7.8,5035323
2017-11-07,7.7,7.8,7.35,7.45,5814704
2017-11-08,7.5,7.5,7.2,7.25,3253343
2017-11-09,7.4,7.5,7.3,7.45,3293836
2017-11-10,7.45,7.5,7.3,7.35,5436949
2017-11-13,7.55,8.05,7.5,7.9,19862947
2017-11-14,7.85,7.85,7.45,7.65,4819398
2017-11-15,7.65,7.75,7.1,7.2,3703492
2017-11-16,7.3,7.45,7.1,7.25,3695485
2017-11-17,7.4,7.4,7.15,7.2,2133062
2017-11-20,7.3,7.3,7.05,7.2,1798265
2017-11-21,7.3,7.3,7.1,7.1,1816461
2017-11-22,7.15,7.4,7.1,7.25,6333493
2017-11-23,7.35,7.35,7.1,7.15,3142374
2017-11-24,7.15,7.25,7.1,7.15,1106821
2017-11-27,7.1,7.2,6.95,7.05,3897248
2017-11-28,7.1,7.15,6.95,7.05,3188617
2017-11-29,7.1,7.25,6.9,7.0,4004526
2017-11-30,7.05,7.1,6.95,7.0,1646641
2017-12-01,7.1,7.1,6.75,6.85,2732682
2017-12-04,6.95,6.95,6.55,6.7,2471471
2017-12-05,6.7,6.9,6.45,6.85,2767659
2017-12-06,6.8,6.9,6.75,6.8,1568908
2017-12-07,6.85,6.9,6.75,6.85,1712388
2017-12-08,6.8,7.4,6.8,7.2,4358033
2017-12-11,7.5,7.6,7.1,7.3,4674246
2017-12-12,7.3,7.4,7.1,7.25,5547025
2017-12-13,7.2,7.3,6.9,6.95,3079019
2017-12-14,6.95,7.0,6.6,6.7,5049217
2017-12-15,6.75,7.1,6.6,6.7,6139349
2017-12-18,6.7,7.1,6.5,6.85,5757992
2017-12-19,6.85,7.05,6.85,6.9,2123785
2017-12-20,6.95,7.0,6.85,6.95,2376208
2017-12-21,6.9,7.35,6.9,7.15,6150617
2017-12-22,7.15,7.25,6.9,6.95,4820003
2017-12-26,7.0,7.4,6.95,7.15,13344646
2017-12-27,7.2,7.55,7.1,7.25,15043858
2017-12-28,7.4,8.25,7.3,7.9,30739646
2017-12-29,8.45,9.45,8.3,9.45,60854068
2018-01-01,9.9,10.2,8.55,9.2,62722618
2018-01-02,9.4,9.5,8.3,8.5,27508862
2018-01-03,8.6,8.9,8.4,8.5,14414955
2018-01-04,8.65,8.8,8.05,8.15,11506197
2018-01-05,8.2,8.45,8.1,8.25,9119559
2018-01-08,8.45,8.7,8.35,8.4,10524397
2018-01-09,8.3,8.3,8.0,8.15,9769171
2018-01-10,8.2,8.35,7.95,8.05,9833679
2018-01-11,8.05,8.1,7.7,7.75,8211071
2018-01-12,7.8,7.9,7.65,7.75,5729283
2018-01-15,8.1,8.15,7.85,7.95,7870794
2018-01-16,8.05,8.05,7.6,7.75,5556120
2018-01-17,7.75,8.05,7.5,7.9,7135593
2018-01-18,7.95,8.05,7.5,7.55,5966676
2018-01-19,7.55,7.7,7.35,7.45,3317244
2018-01-22,7.6,7.8,7.4,7.45,3720307
2018-01-23,7.55,7.6,7.4,7.45,2659374
2018-01-24,7.4,7.45,7.15,7.15,4167869
2018-01-25,7.25,7.25,7.0,7.1,3922113
2018-01-29,7.15,7.2,7.05,7.05,1918911
2018-01-30,7.05,7.15,6.85,7.05,3388406
2018-01-31,7.15,7.15,6.95,7.0,1698388
2018-02-01,7.0,7.15,6.8,6.9,2942935
2018-02-02,6.9,6.9,6.15,6.4,5335369
2018-02-05,6.25,6.6,5.25,6.5,4222954
2018-02-06,6.15,6.35,5.9,6.15,3911210
2018-02-07,6.3,6.5,6.3,6.35,2766301
2018-02-08,6.5,6.55,6.4,6.45,2684526
2018-02-09,6.4,6.5,6.2,6.45,1853790
2018-02-12,6.5,6.6,6.45,6.5,1838187
2018-02-14,6.5,6.6,6.4,6.45,1653399
2018-02-15,6.55,6.55,6.15,6.2,3020228
2018-02-16,6.25,6.3,6.1,6.15,1702434
2018-02-19,6.15,6.2,5.9,5.95,1774583
2018-02-20,6.0,6.05,5.85,6.0,1081161
2018-02-21,6.1,6.1,5.9,5.95,1245023
2018-02-22,5.95,6.0,5.85,5.9,934258
2018-02-23,6.0,6.4,5.95,6.3,6530292
2018-02-26,6.45,6.5,6.15,6.2,2748971
2018-02-27,6.25,6.3,6.05,6.1,1419952
2018-02-28,6.1,6.15,6.0,6.05,1345965
2018-03-01,6.05,6.2,6.0,6.05,783153
2018-03-05,6.1,6.1,5.8,5.85,1715517
2018-03-06,5.95,5.95,5.5,5.6,2217570
2018-03-07,5.65,5.65,4.75,5.05,6457557
2018-03-08,5.2,5.25,4.9,5.2,2883456
2018-03-09,5.25,5.25,5.05,5.15,2273457
2018-03-12,5.2,6.15,5.15,6.15,13445481
2018-03-13,6.2,7.25,6.05,6.8,22411735
2018-03-14,6.8,6.85,6.4,6.6,8021216
2018-03-15,6.6,6.65,6.2,6.3,10779054
2018-03-16,6.5,6.65,6.05,6.15,21578153
2018-03-19,6.1,6.1,5.5,5.6,7666118
2018-03-20,5.3,5.3,5.05,5.2,19990531
2018-03-21,5.25,5.25,5.05,5.1,9156808
2018-03-22,5.1,5.2,5.0,5.0,7561607
2018-03-23,4.9,5.05,4.8,4.95,7663490
2018-03-26,5.05,5.15,4.95,5.0,5989468
2018-03-27,5.05,5.15,5.0,5.0,2794536
2018-03-28,5.0,5.05,4.7,4.75,6338451
2018-04-02,4.85,4.95,4.65,4.75,7675870
2018-04-03,4.7,4.85,4.65,4.75,6299991
2018-04-04,4.8,5.05,4.65,4.85,13506734
2018-04-05,4.95,5.0,4.8,4.85,5966641
2018-04-06,4.9,5.0,4.75,4.9,8575621
2018-04-09,4.95,5.0,4.75,4.8,6517140
2018-04-10,4.85,4.85,4.6,4.7,10199656
2018-04-11,4.75,4.75,4.6,4.65,8978016
2018-04-12,4.65,4.7,4.5,4.55,6066215
2018-04-13,4.5,4.55,4.4,4.4,6110772
2018-04-16,4.4,4.4,4.25,4.4,3642078
2018-04-17,4.4,4.55,4.3,4.5,3783806
2018-04-18,4.5,4.5,4.4,4.45,3041321
2018-04-19,4.45,4.5,4.35,4.4,2947232
2018-04-20,4.35,4.35,4.25,4.25,3636198
2018-04-23,4.25,4.4,4.2,4.3,5220649
2018-04-24,4.3,4.35,4.15,4.2,3212316
2018-04-25,4.15,4.2,3.9,3.95,10175313
2018-04-26,3.9,4.1,3.75,4.0,9198689
2018-04-27,4.05,4.05,3.85,3.85,6043511
2018-04-30,3.9,3.9,3.7,3.75,4806873
2018-05-02,3.75,3.75,3.55,3.65,8670135
2018-05-03,3.65,3.75,3.45,3.7,8493433
2018-05-04,3.7,3.7,3.45,3.6,7593134
2018-05-07,3.65,4.3,3.6,4.25,12943251
2018-05-08,4.45,4.6,4.0,4.15,15673275
2018-05-09,4.15,4.15,4.0,4.05,3691815
2018-05-10,4.1,4.1,3.85,3.9,3656838
2018-05-11,3.85,3.95,3.75,3.95,2790379
2018-05-14,3.95,3.95,3.7,3.75,3033290
2018-05-15,3.7,3.9,3.55,3.7,5288471
2018-05-16,3.55,3.7,3.55,3.65,2757188
2018-05-17,3.65,3.9,3.6,3.7,4212993
2018-05-18,3.75,3.8,3.6,3.6,3037636
2018-05-21,3.6,3.7,3.5,3.6,3488438
2018-05-22,3.6,3.6,3.45,3.6,2831702
2018-05-23,3.6,3.7,3.55,3.6,1891341
2018-05-24,3.55,3.65,3.55,3.65,2157327
2018-05-25,3.65,3.65,3.55,3.55,2308386
2018-05-28,3.6,3.65,3.55,3.65,2040796
2018-05-29,3.65,3.65,3.55,3.55,1234096
2018-05-30,3.5,3.6,3.5,3.55,1801293
2018-05-31,3.55,3.6,3.5,3.5,1506642
2018-06-01,3.5,3.5,3.25,3.35,5341391
2018-06-04,3.4,3.4,3.2,3.25,3085181
2018-06-05,3.25,3.3,3.05,3.1,3222353
2018-06-06,3.05,3.65,3.05,3.6,7885829
2018-06-07,3.65,3.75,3.3,3.4,5871270
2018-06-08,3.4,3.55,3.3,3.5,3411481
2018-06-11,3.55,3.65,3.45,3.55,3151300
2018-06-12,3.55,3.6,3.35,3.4,2974827
2018-06-13,3.45,3.45,3.3,3.35,2857642
2018-06-14,3.35,3.55,3.3,3.4,4214526
2018-06-15,3.4,3.4,3.2,3.25,6304189
2018-06-18,3.25,3.4,3.15,3.2,4963134
2018-06-19,3.2,3.2,3.1,3.2,4185898
2018-06-20,3.2,3.35,3.15,3.25,3859814
2018-06-21,3.25,3.4,3.2,3.25,5422778
2018-06-22,3.25,3.3,3.15,3.2,1804534
2018-06-25,3.2,3.25,3.1,3.1,2881326
2018-06-26,3.15,3.15,3.05,3.05,4741733
2018-06-27,3.1,3.1,2.85,2.9,6371002
2018-06-28,2.9,2.95,2.75,2.8,4171800
2018-06-29,2.75,2.95,2.75,2.9,5128407
2018-07-02,2.85,2.95,2.8,2.9,1921590
2018-07-03,2.95,2.95,2.75,2.85,2726248
2018-07-04,2.85,2.85,2.75,2.75,1839777
2018-07-05,2.8,2.9,2.75,2.85,2038028
2018-07-06,2.85,2.9,2.8,2.85,1094299
2018-07-09,2.95,3.15,2.9,2.95,4027167
2018-07-10,2.95,3.05,2.95,2.95,2257082
2018-07-11,2.95,3.0,2.9,2.95,1298384
2018-07-12,3.0,3.0,2.9,2.95,1352483
2018-07-13,2.95,2.95,2.8,2.85,2161530
2018-07-16,2.85,2.85,2.65,2.7,2861750
2018-07-17,2.7,2.8,2.65,2.75,3124300
2018-07-18,2.75,2.75,2.6,2.65,2027721
2018-07-19,2.65,2.65,2.55,2.55,2480313
2018-07-20,2.55,2.65,2.45,2.5,3848014
2018-07-23,2.5,2.6,2.45,2.5,3211248
2018-07-24,2.5,2.8,2.4,2.65,12273801
2018-07-25,2.7,2.75,2.55,2.6,4513334
2018-07-26,2.6,2.65,2.45,2.5,5583221
2018-07-27,2.55,2.7,2.45,2.6,9470109
2018-07-30,2.65,2.75,2.6,2.65,6517576
2018-07-31,2.7,2.7,2.6,2.65,4186858
2018-08-01,2.7,2.75,2.6,2.65,5978686
2018-08-02,2.65,2.65,2.5,2.6,3982356
2018-08-03,2.6,3.05,2.6,2.95,13557814
2018-08-06,3.05,3.5,3.05,3.5,45149619
2018-08-07,3.6,3.65,3.15,3.3,20982060
2018-08-08,3.35,3.35,3.15,3.2,6794721
2018-08-09,3.25,3.35,3.05,3.15,10359627
2018-08-10,3.2,3.2,3.0,3.0,4976819
2018-08-13,2.95,2.95,2.8,2.9,5301579
2018-08-14,2.9,2.95,2.85,2.85,2208041
2018-08-16,2.85,2.9,2.8,2.85,3059500
2018-08-17,2.85,3.0,2.85,2.9,3359651
2018-08-20,2.95,3.0,2.9,2.9,1650983
2018-08-21,2.95,2.95,2.8,2.85,2302956
2018-08-23,2.9,3.0,2.85,2.9,3459310
2018-08-24,2.95,3.0,2.8,2.8,4022641
2018-08-27,2.8,2.85,2.75,2.8,3424259
2018-08-28,2.8,2.95,2.7,2.85,3952722
2018-08-29,2.95,3.25,2.9,3.2,13215098
2018-08-30,3.3,3.8,3.25,3.8,40308279
2018-08-31,4.05,4.5,4.0,4.35,42898681
2018-09-03,4.65,4.7,4.0,4.05,32780769
2018-09-04,4.0,4.05,3.65,3.65,16887011
2018-09-05,3.4,3.55,3.3,3.45,17924955
2018-09-06,3.5,3.55,3.3,3.45,8219713
2018-09-07,3.45,3.5,3.3,3.35,8678418
2018-09-10,3.35,3.35,3.2,3.2,7016459
2018-09-11,3.05,3.25,3.05,3.2,16786717
2018-09-12,3.25,3.35,3.15,3.2,12254193
2018-09-14,3.2,3.3,3.05,3.1,4947044
2018-09-17,3.25,3.25,3.05,3.15,6143202
2018-09-18,3.2,3.25,3.0,3.0,7263561
2018-09-19,3.0,3.05,2.85,2.9,4480813
2018-09-21,2.95,2.95,2.8,2.8,6470748
2018-09-24,2.8,2.8,2.7,2.7,2641976
2018-09-25,2.6,2.6,2.6,2.6,1272216
2018-09-26,2.55,2.6,2.5,2.5,6059613
2018-09-27,2.45,2.6,2.4,2.45,6503840
2018-09-28,2.5,2.5,2.35,2.4,5213889
2018-10-01,2.4,2.4,2.3,2.3,2969015
2018-10-03,2.25,2.4,2.2,2.4,5066284
2018-10-04,2.4,2.5,2.3,2.3,10336106
2018-10-05,2.25,2.35,2.2,2.25,5353446
2018-10-08,2.25,2.25,2.15,2.15,3981128
2018-10-09,2.15,2.2,2.05,2.05,3097848
2018-10-10,2.05,2.15,2.0,2.15,3534770
2018-10-11,2.1,2.2,2.05,2.1,7585395
2018-10-12,2.1,2.15,2.05,2.1,3485601
2018-10-15,2.15,2.15,2.0,2.1,4445988
2018-10-16,2.1,2.15,2.05,2.1,6489823
2018-10-17,2.15,2.15,2.0,2.0,6738783
2018-10-19,2.0,2.05,1.95,2.0,3510915
2018-10-22,2.05,2.05,1.95,1.95,2273024
2018-10-23,1.95,2.0,1.9,1.9,5965559
2018-10-24,1.9,1.95,1.85,1.85,5096874
2018-10-25,1.8,1.8,1.8,1.8,708980
2018-10-26,1.8,1.8,1.75,1.75,3204900
2018-10-29,1.75,1.8,1.75,1.8,2905691
2018-10-30,1.85,1.85,1.8,1.85,2694248
2018-10-31,1.9,1.9,1.9,1.9,168709
2018-11-01,1.95,1.95,1.95,1.95,265904
2018-11-02,2.0,2.0,1.95,2.0,1374288
2018-11-05,2.1,2.1,2.0,2.1,9671919
2018-11-06,2.1,2.2,2.05,2.2,4630926
2018-11-07,2.25,2.3,2.25,2.3,3899209
2018-11-09,2.35,2.4,2.25,2.3,10986407
2018-11-12,2.3,2.35,2.2,2.2,3448618
2018-11-13,2.1,2.15,2.1,2.1,1723111
2018-11-14,2.05,2.05,2.0,2.0,3870925
2018-11-15,1.9,1.95,1.9,1.9,7311210
2018-11-16,1.9,1.95,1.85,1.85,8540677
2018-11-19,1.8,1.9,1.8,1.9,7742163
2018-11-20,1.95,1.95,1.85,1.95,4652291
2018-11-21,1.95,2.0,1.9,2.0,3822807
2018-11-22,2.1,2.1,2.05,2.1,4018783
2018-11-26,2.2,2.2,2.15,2.2,2857410
2018-11-27,2.3,2.3,2.15,2.2,9778402
2018-11-28,2.2,2.2,2.1,2.1,4334362
2018-11-29,2.1,2.15,2.05,2.05,3357039
2018-11-30,2.1,2.1,1.95,1.95,6930893
2018-12-03,1.95,2.0,1.9,2.0,6634555
2018-12-04,2.1,2.1,2.0,2.1,5398599
2018-12-05,2.05,2.1,2.0,2.05,3608652
2018-12-06,2.05,2.05,1.95,2.0,4356298
2018-12-07,2.0,2.05,1.95,2.0,2459037
2018-12-10,1.95,2.0,1.9,1.9,3503247
2018-12-11,1.9,1.95,1.85,1.95,2539127
2018-12-12,2.0,2.0,1.95,2.0,1746411
2018-12-13,2.05,2.1,2.0,2.0,1702750
2018-12-14,2.0,2.05,1.95,2.0,2139992
2018-12-17,2.0,2.05,1.95,2.0,1755142
2018-12-18,2.0,2.05,1.95,2.05,2758199
2018-12-19,2.05,2.1,2.0,2.1,2796212
2018-12-20,2.1,2.1,2.05,2.05,1345713
2018-12-21,2.05,2.1,2.0,2.1,3115845
2018-12-24,2.1,2.1,2.05,2.1,1082059
2018-12-26,2.05,2.1,2.0,2.05,1074412
2018-12-27,2.05,2.05,2.0,2.05,965333
2018-12-28,2.05,2.1,2.0,2.05,2529607
2018-12-31,2.05,2.1,2.0,2.05,1056047
2019-01-01,2.05,2.15,2.0,2.1,5148897
2019-01-02,2.15,2.15,2.05,2.1,2461363
2019-01-03,2.05,2.1,2.05,2.1,709334
2019-01-04,2.05,2.1,2.05,2.05,934430
2019-01-07,2.1,2.1,2.0,2.05,2222320
2019-01-08,2.05,2.1,2.0,2.05,1620050
2019-01-09,2.05,2.1,2.0,2.05,969479
2019-01-10,2.0,2.1,2.0,2.05,1624608
2019-01-11,2.05,2.05,2.0,2.0,1893679
2019-01-14,2.0,2.05,1.95,2.0,1964171
2019-01-15,2.0,2.0,1.95,1.95,778145
2019-01-16,2.0,2.0,1.95,1.95,1293957
2019-01-17,2.0,2.0,1.95,1.95,981197
2019-01-18,1.95,2.0,1.9,1.95,2524377
2019-01-21,1.95,1.95,1.9,1.95,861351
2019-01-22,1.9,1.95,1.9,1.9,1604515
2019-01-23,1.9,1.95,1.85,1.95,2175641
2019-01-24,1.95,2.0,1.9,1.95,1846265
2019-01-25,2.0,2.0,1.9,1.95,1399544
2019-01-28,1.95,1.95,1.9,1.9,1339072
2019-01-29,1.85,1.9,1.85,1.85,1417770
2019-01-30,1.85,1.85,1.8,1.8,2215428
2019-01-31,1.8,1.85,1.75,1.8,2092572
2019-02-01,1.8,1.85,1.8,1.85,1961953
2019-02-04,1.85,1.9,1.8,1.8,4289835
2019-02-05,1.8,1.8,1.75,1.75,1783550
2019-02-06,1.7,1.7,1.7,1.7,698058
2019-02-07,1.55,1.65,1.55,1.55,4328681
2019-02-08,1.55,1.7,1.5,1.7,2778501
2019-02-11,1.75,1.85,1.55,1.55,4633772
2019-02-12,1.6,1.65,1.55,1.6,2096432
2019-02-14,1.6,1.6,1.55,1.55,1088359
2019-02-15,1.55,1.6,1.55,1.6,914762
2019-02-18,1.6,1.6,1.55,1.55,777748
2019-02-19,1.55,1.65,1.55,1.6,1482477
2019-02-20,1.55,1.65,1.55,1.6,2010752
2019-02-21,1.6,1.75,1.6,1.75,5368433
2019-02-22,1.85,1.9,1.8,1.9,4320267
2019-02-25,2.0,2.0,1.75,1.8,4195198
2019-02-26,1.8,1.9,1.7,1.9,3961609
2019-02-27,1.9,1.95,1.8,1.8,3492725
2019-02-28,1.85,1.9,1.8,1.85,1894863
2019-03-01,1.9,1.95,1.8,1.9,3992958
2019-03-05,1.9,2.05,1.9,2.05,4576954
2019-03-06,2.15,2.25,2.15,2.25,10672088
2019-03-07,2.35,2.45,2.3,2.45,19776750
2019-03-08,2.4,2.4,2.35,2.35,4664066
2019-03-11,2.25,2.25,2.25,2.25,691528
2019-03-12,2.15,2.3,2.15,2.15,9291892
2019-03-13,2.05,2.25,2.05,2.05,7801266
2019-03-14,2.0,2.1,1.95,2.05,4513688
2019-03-15,2.0,2.05,1.95,1.95,3193839
2019-03-18,1.95,2.0,1.9,1.9,2200000
2019-03-19,1.9,1.95,1.9,1.95,3064270
2019-03-20,1.95,2.0,1.9,1.9,2473672
2019-03-22,1.9,1.95,1.85,1.95,2744947
2019-03-25,1.95,1.95,1.9,1.9,1346023
2019-03-26,1.9,1.95,1.85,1.9,2008399
2019-03-27,1.95,1.95,1.85,1.9,1432910
2019-03-28,1.9,1.95,1.85,1.9,1121008
2019-04-01,1.9,1.9,1.85,1.85,694796
2019-04-02,1.9,1.9,1.85,1.9,1556316
2019-04-03,1.95,1.95,1.9,1.95,2083694
2019-04-04,2.0,2.0,2.0,2.0,443179
2019-04-05,2.1,2.2,2.1,2.2,5788969
2019-04-08,2.4,2.4,2.1,2.25,8579132
2019-04-09,2.25,2.25,2.05,2.05,3319856
2019-04-10,2.1,2.1,1.95,2.05,2364057
2019-04-11,2.1,2.25,2.0,2.15,3032752
2019-04-12,2.15,2.2,2.1,2.15,958374
2019-04-15,2.2,2.25,2.15,2.2,3269099
2019-04-16,2.25,2.3,2.15,2.2,4087267
2019-04-18,2.2,2.4,2.2,2.4,7971642
2019-04-22,2.45,2.6,2.4,2.6,4880367
2019-04-23,2.85,2.85,2.85,2.85,1799243
2019-04-24,2.95,2.95,2.95,2.95,1265052
2019-04-25,3.05,3.05,2.85,2.85,18053383
2019-04-26,2.85,2.95,2.75,2.95,12517028
2019-04-30,3.0,3.05,2.85,2.85,4479604
2019-05-02,2.85,2.9,2.75,2.8,3380202
2019-05-03,2.8,2.9,2.8,2.9,3118535
2019-05-06,2.9,3.0,2.85,3.0,3069910
2019-05-07,3.1,3.15,3.1,3.15,4107559
2019-05-08,3.25,3.3,3.0,3.0,10556876
2019-05-09,2.85,3.15,2.85,3.15,3581280
2019-05-10,3.3,3.3,3.3,3.3,2056145
2019-05-13,3.35,3.45,3.15,3.15,5490580
2019-05-14,3.05,3.1,3.0,3.0,1342963
2019-05-15,2.85,2.95,2.85,2.85,5523369
2019-05-16,2.85,2.85,2.75,2.75,1819078
2019-05-17,2.65,2.85,2.65,2.65,4077987
2019-05-20,2.75,2.75,2.7,2.75,2817327
2019-05-21,2.85,2.85,2.65,2.85,3881289
2019-05-22,2.85,2.95,2.75,2.75,2064942
2019-05-23,2.65,2.75,2.65,2.65,10294564
2019-05-24,2.65,2.7,2.55,2.55,1137675
2019-05-27,2.45,2.5,2.45,2.45,1370469
2019-05-28,2.35,2.4,2.35,2.35,1751687
2019-05-29,2.25,2.25,2.25,2.25,329747
2019-05-30,2.2,2.35,2.15,2.35,1610177
2019-05-31,2.45,2.45,2.4,2.45,1925656
2019-06-03,2.55,2.55,2.45,2.5,1250756
2019-06-04,2.55,2.55,2.4,2.45,2198789
2019-06-06,2.5,2.5,2.35,2.35,1574099
2019-06-07,2.3,2.35,2.25,2.25,1863430
2019-06-10,2.25,2.35,2.25,2.35,1623116
2019-06-11,2.4,2.45,2.25,2.25,1365224
2019-06-12,2.25,2.25,2.15,2.15,1202150
2019-06-13,2.15,2.2,2.05,2.05,1176449
2019-06-14,2.05,2.1,2.0,2.0,1277917
2019-06-17,2.0,2.1,2.0,2.05,1083971
2019-06-18,2.05,2.1,1.95,1.95,1801516
2019-06-19,1.95,2.0,1.9,1.9,1294893
2019-06-20,1.85,1.95,1.85,1.95,2456169
2019-06-21,1.95,2.0,1.95,2.0,812847
2019-06-24,2.0,2.1,2.0,2.0,1023965
2019-06-25,2.0,2.1,1.95,2.0,600161
2019-06-26,2.05,2.1,1.95,2.05,2102804
2019-06-27,2.1,2.15,2.05,2.1,1478373
2019-06-28,2.1,2.1,2.0,2.0,443068
2019-07-01,2.0,2.05,1.95,2.0,1248373
2019-07-02,2.0,2.0,1.9,1.95,1502340
2019-07-03,1.95,2.0,1.9,2.0,487495
2019-07-04,2.05,2.05,1.95,2.0,308455
2019-07-05,2.0,2.05,1.95,1.95,526365
2019-07-08,1.95,1.95,1.9,1.9,1158034
2019-07-09,1.9,1.95,1.85,1.85,637678
2019-07-10,1.85,1.9,1.8,1.8,775870
2019-07-11,1.85,1.85,1.8,1.85,712943
2019-07-12,1.9,1.9,1.85,1.9,383751
2019-07-15,1.9,1.95,1.9,1.95,416452
2019-07-16,2.0,2.0,2.0,2.0,272950
2019-07-17,2.05,2.1,2.0,2.1,1192089
2019-07-18,2.2,2.2,2.0,2.0,955091
2019-07-19,1.95,1.95,1.9,1.9,1202689
2019-07-22,1.9,1.9,1.85,1.85,1315627
2019-07-23,1.85,1.9,1.8,1.9,861059
2019-07-24,1.9,1.95,1.85,1.9,751566
2019-07-25,1.85,1.9,1.85,1.85,787692
2019-07-26,1.9,1.9,1.85,1.9,565373
2019-07-29,1.9,1.95,1.85,1.9,1932834
2019-07-30,1.85,1.9,1.85,1.85,839562
2019-07-31,1.8,1.8,1.8,1.8,294598
2019-08-01,1.75,1.8,1.75,1.75,363042
2019-08-02,1.7,1.8,1.7,1.7,1871181
2019-08-05,1.7,1.7,1.65,1.65,435682
